seed,variant,sample_id,mse,mae,observed_targets
2024,apn,158488,0.06427168603682958,0.1853289822737376,15
2024,apn,162613,0.5107300011367703,0.48186476794736727,28
2024,apn,160670,0.14304235064171214,0.25618408335482373,17
2024,apn,157859,0.19957481896664472,0.35284777730703354,35
2024,apn,158753,0.4037381979904477,0.4493186500571344,23
2024,apn,159996,1.297444633490475,0.6440188105663528,23
2024,apn,160829,0.2131218257741401,0.3242452623588698,14
2024,apn,161034,0.2442507706317966,0.4088164208964868,22
2024,apn,155542,0.059849356174306985,0.17721226880395854,27
2024,apn,154612,0.21697310548944082,0.2684177883407649,17
2024,apn,155277,0.2619455190864823,0.3428654414774091,27
2024,apn,157943,0.10857907735107179,0.2555022556334734,20
2024,apn,154328,0.3750813791500506,0.42023678512676904,23
2024,apn,158010,0.2404566991126079,0.3480933857591529,19
2024,apn,160418,0.46692670612026177,0.5006895791739225,16
2024,apn,154343,0.11593150114640594,0.3197360187768936,6
2024,apn,159869,0.037684403630919405,0.15326297949803502,19
2024,apn,155472,0.19526154239216945,0.3674341669927041,18
2024,apn,153874,0.1345614881362193,0.29709721643191117,13
2024,apn,161718,0.21838991517050088,0.3534143538524707,30
2024,apn,156886,0.3094069224241846,0.28584034575356376,18
2024,apn,162312,0.3713689022665171,0.492094765106837,18
2024,apn,156643,0.10714845974896708,0.25964193148859616,29
2024,apn,153364,0.059381344452469,0.19137349380896643,13
2024,apn,161824,0.3570187498870655,0.3626799229159951,25
2024,apn,162420,0.12699900986626744,0.26504730582237246,5
2024,apn,153296,0.06971453942156479,0.19404141911688974,17
2024,apn,153895,0.04764255840373153,0.17078573927283286,20
2024,apn,162435,0.5103388456923962,0.5346590060563314,21
2024,apn,161270,0.3781367356074544,0.40915530932874516,29
2024,apn,156278,0.17078699948069698,0.3173796758055687,16
2024,apn,156937,0.7711305697896153,0.537607165319579,14
2024,apn,155938,0.13269491517731744,0.26362165534182597,19
2024,apn,153368,0.1318264446375708,0.2577204043762042,39
2024,apn,158130,0.0986258385247614,0.22023803492387137,15
2024,apn,160891,0.22210271638808385,0.3782046776678827,18
2024,apn,161845,1.9550023167932522,0.9522415110468865,25
2024,apn,157174,0.41029397070392676,0.5608431451460895,17
2024,apn,160465,0.13933392424539762,0.2783567367742459,30
2024,apn,162349,0.10771750117758833,0.2735220355292161,15
2024,apn,153096,0.16631439548135468,0.3495032696851662,14
2024,apn,156898,0.164796988728441,0.27919574405836023,23
2024,apn,159921,0.11910223404400154,0.28117711971635406,23
2024,apn,158047,0.25803324643629155,0.3209097788614385,17
2024,apn,157806,0.5062538397896788,0.47485042673846084,24
2024,apn,155066,0.745516155147925,0.7447929251939058,16
2024,apn,154616,0.2969883361242215,0.4642174541950226,14
2024,apn,162479,0.12393445353922693,0.2834404334425926,18
2024,apn,156441,0.19598539105776352,0.2923784111393616,20
2024,apn,153827,0.2235726308327407,0.3137902741630872,18
2024,apn,154456,0.16349777733751883,0.26724257270495094,15
2024,apn,161674,0.13175136715863667,0.2859659117871317,29
2024,apn,157278,0.34670156722612416,0.45943156147704406,17
2024,apn,155839,0.34177640098215534,0.3461554404348135,16
2024,apn,158423,0.7396931895720107,0.7781643590756825,14
2024,apn,157473,3.3582769758068025,1.2319330110081606,7
2024,apn,154777,0.2592313365182943,0.42514840099546647,9
2024,apn,155438,0.3563923795785134,0.4533747211098671,12
2024,apn,156148,0.1832536746189683,0.2839077631669009,34
2024,apn,158245,0.6556272020253042,0.6434631764888763,15
2024,apn,162389,0.19817630140327805,0.3194208090955561,22
2024,apn,154415,0.0822680301430142,0.20790347719893737,17
2024,apn,157428,0.5453343596901894,0.5227265182350364,14
2024,apn,154916,0.1817138544890137,0.3092807736247778,24
2024,apn,162293,0.09726593890676528,0.2422648278566507,13
2024,apn,155482,0.41822461162642605,0.4369457997381687,28
2024,apn,156063,0.053749311733768346,0.17718781136414585,17
2024,apn,155991,0.6908555511618033,0.5503581464290619,10
2024,apn,160952,0.386659831169527,0.4478352616230647,15
2024,apn,159729,0.2693100599177082,0.3809896038312997,28
2024,apn,154609,0.22542070433927716,0.3039428585741137,28
2024,apn,153289,0.17979639041018694,0.33466657530516386,26
2024,apn,154027,0.22291368823916055,0.33981832399688383,27
2024,apn,154157,0.06189660923007523,0.1921761562116444,28
2024,apn,155103,0.2621378742689558,0.32681525548299156,15
2024,apn,153666,0.3824268379114983,0.4787749068811536,30
2024,apn,161801,0.10778320262975552,0.28322775661945343,17
2024,apn,155700,0.28978032012755,0.41571271339697496,28
2024,apn,152912,0.22100456937359544,0.33706351711104315,24
2024,apn,158490,0.23758710496394997,0.3750530700199306,16
2024,apn,153556,0.19717021102087529,0.35247519612312317,16
2024,apn,158672,0.410574163032624,0.528933048248291,13
2024,apn,157353,0.5310538994308445,0.550454631447792,28
2024,apn,159644,0.17670054971240462,0.3279399134218693,20
2024,apn,157958,0.3515324065882934,0.45556295866316016,22
2024,apn,160488,1.0927506335901853,0.8703888356685638,24
2024,apn,156168,0.08595861283871707,0.2288619294254617,22
2024,apn,156829,0.41101013445149875,0.4465695867314935,20
2024,apn,161513,0.047571648914072284,0.17403060756623745,16
2024,apn,154824,0.0939083859081864,0.2162095159292221,16
2024,apn,161538,0.059238969205090634,0.21192317284070528,13
2024,apn,162929,0.04947965923672788,0.17438327082816293,17
2024,apn,159747,0.1058541217100526,0.2336048879660666,16
2024,apn,153744,0.04248755241451363,0.15708976984024048,16
2024,apn,160669,0.23888466505310066,0.3731872297271534,27
2024,apn,162256,0.34360726174179756,0.37839524331502616,32
2024,apn,157736,0.0957831277414698,0.24200305342674255,32
2024,apn,162927,0.26922669718042014,0.41667075355847677,15
2024,apn,157011,0.04105564215722666,0.15911711007356644,20
2024,apn,159995,0.059021247496275464,0.19259471260011196,6
2024,apn,153619,0.11293129998265224,0.2490402470741953,14
2024,apn,162446,0.13436059377674306,0.280170081059138,15
2024,apn,155594,0.27810399211557524,0.43531260788440707,20
2024,apn,159030,0.7382691395723668,0.6425700495019555,16
2024,apn,157973,0.8696509374044581,0.7021514531224966,16
2024,apn,161316,0.251140874500076,0.42048364132642746,12
2024,apn,159435,0.1457038477217154,0.27491125283209056,37
2024,apn,153917,0.17521405764564468,0.3154223709522436,24
2024,apn,157433,0.30720750127399193,0.32380941337733354,27
2024,apn,157513,0.0968690082659426,0.21025768543283144,15
2024,apn,158749,0.01705294344762532,0.0974575127748882,17
2024,apn,155510,0.26564157742541283,0.38375408202409744,18
2024,apn,154735,0.040064364227658994,0.14841225588073334,18
2024,apn,157796,0.27617902509712927,0.4463809609413147,15
2024,apn,161645,0.7883392492753529,0.6860025739297271,16
2024,apn,162326,0.13990108374029525,0.260546217938619,28
2024,apn,160835,0.2779818524642273,0.41700661117615906,23
2024,apn,154584,0.2064345721155405,0.3962489478290081,8
2024,apn,162319,0.32560408007785474,0.4017452590844848,22
2024,apn,159583,0.18906499445438385,0.38389798472909364,17
2024,apn,153504,0.05148894575734933,0.20956422587235768,15
2024,apn,156224,0.7879334824159742,0.6737113744020462,15
2024,apn,156579,0.661934215342626,0.6869360792140166,18
2024,apn,159265,0.22243549290630785,0.36539278605154585,14
2024,apn,157906,0.04661004017398227,0.16733149600525696,15
2024,apn,162126,0.10499354509576936,0.25450706274973023,18
2024,apn,159018,0.18304814639769676,0.30847618480523425,18
2024,apn,160150,0.1830870082974963,0.203373638743704,11
2024,apn,154133,0.9071275963137547,0.8313672264417012,15
2024,apn,154457,1.6216319919342368,0.8251301031559706,16
2024,apn,155210,0.4741881784931239,0.5357658854789205,18
2024,apn,153580,0.08318909913279778,0.21043871759491808,17
2024,apn,161940,0.1348737916643889,0.2540850805739562,30
2024,apn,154570,0.04347255304726007,0.16464556700416974,14
2024,apn,158534,0.1865873137721792,0.31682271817151236,17
2024,apn,159988,0.1797324944136436,0.3415367636415694,18
2024,apn,162464,0.2938879765168916,0.38818597355309653,17
2024,apn,155846,0.38205809420303366,0.40768150790877966,23
2024,apn,161455,0.04676632519799155,0.15114579002626918,22
2024,apn,162515,0.20945476045105324,0.3186632241263534,33
2024,apn,162317,0.16370003809406158,0.3145601050211833,39
2024,apn,155098,0.7835491349247676,0.5708883672275327,22
2024,apn,156596,0.14000428575449264,0.34852167734733,13
2024,apn,155990,0.25941552912498833,0.4075356862124275,17
2024,apn,160844,0.23438934104112713,0.3730121529416034,19
2024,apn,159453,0.19201685183215886,0.3748656928539276,20
2024,apn,157849,0.2639038073179215,0.36953630868126364,17
2024,apn,155692,0.14786982029822238,0.24634658802172232,29
2024,apn,155691,1.241320214291031,0.6811223731268771,26
2024,apn,159615,0.08081818989982519,0.2101717209831501,12
2024,apn,162776,0.02902356013169083,0.1344288233667612,16
2024,apn,162439,0.08482487135398742,0.21566737646935508,32
2024,apn,155511,0.3649533909695459,0.39656516537070274,27
2024,apn,161564,0.20209127596269053,0.37471009691556295,15
2024,apn,159295,0.1184885209042798,0.29490649437203126,17
2024,apn,159901,0.3801330718909042,0.4337090328335762,27
2024,apn,156439,0.6782564246805123,0.5624578157439828,16
2024,apn,155355,0.1936233542786029,0.35069251570262405,19
2024,apn,155783,0.5008035917382907,0.4056389331817627,17
2024,apn,155526,4.793307296931744,1.8862356096506119,6
2024,apn,159862,0.20615485285608365,0.39671212647642407,14
2024,apn,159402,0.2163749352168654,0.35442104273372227,9
2024,apn,161679,0.0652647470576792,0.18656961454285514,9
2024,apn,157643,0.06779303087958917,0.20149636920541525,14
2024,apn,158935,0.03130058258985253,0.1365263663670596,17
2024,apn,155900,0.18414918991037155,0.32418142684868406,28
2024,apn,159500,0.11241883943428267,0.2296842604589004,26
2024,apn,161570,0.11318829430155557,0.2732219925293556,13
2024,apn,153992,0.4514895703177899,0.5680316885312399,15
2024,apn,157307,0.3620431113784434,0.4588290899991989,20
2024,apn,162320,0.34620383822928286,0.45945444371965194,18
2024,apn,156821,0.25351527154582854,0.3627423734537193,21
2024,apn,157950,0.14423518196160426,0.2224553272520241,19
2024,apn,155113,0.2922940704115068,0.4206131717988423,14
2024,apn,154038,0.12344944489260899,0.251813909725139,19
2024,apn,154323,0.26314586701986487,0.35222816839814186,26
2024,apn,161320,0.15988232950500483,0.274640495578448,24
2024,apn,154726,0.4053693150061122,0.4188684173277579,32
2024,apn,159203,0.10465351873255499,0.24894902110099792,17
2024,apn,160048,0.07205610468615002,0.20363616421818734,15
2024,apn,162508,0.33090068728608246,0.4629095187958549,17
2024,apn,157727,0.49629254948775803,0.4904634858603063,23
2024,apn,156113,0.13640006835637905,0.2980001239478588,25
2024,apn,153667,0.08893110271989713,0.20512161031365395,22
2024,apn,160526,0.3294004152735902,0.4709480255842209,18
2024,apn,162437,0.6549907941763966,0.4492408406475316,23
2024,apn,160640,0.4679850962711498,0.5524319084361196,16
2024,apn,161615,0.16397695464686313,0.28246265969106127,21
2024,apn,157620,0.3030426554026538,0.4075833273430665,24
2024,apn,163027,0.2050398925641114,0.30265799157011014,24
2024,apn,153780,0.06800345321652675,0.18211891874670982,20
2024,apn,157738,0.1035492235050823,0.2433974908457862,9
2024,apn,158157,0.4287655624758287,0.428729186207056,20
2024,apn,162597,0.22773329654459798,0.3492553061382337,22
2024,apn,153265,0.11073379156189396,0.2614363937785751,19
2024,apn,159588,0.14102727544926502,0.27181165741889607,28
2024,apn,155426,0.23934749924693974,0.3624226275612326,17
2024,apn,159432,0.35496947412597096,0.4280909553722099,27
2024,apn,155560,0.15275306316262344,0.24913167343474923,20
2024,apn,153324,0.39654919098096864,0.39544379655961637,27
2024,apn,153875,0.15572707413157333,0.32721378445625304,25
2024,apn,155305,0.4459825566378201,0.4767436590687982,29
2024,apn,154013,0.46697568728484384,0.4340853572648484,32
2024,apn,160137,0.44607498401237533,0.47741386778652667,20
2024,apn,158524,0.04651338426328443,0.13599170496066412,18
2024,apn,160036,0.2817208899650723,0.44130465159049403,13
2024,apn,160298,0.11925462283913173,0.24435602234942572,21
2024,apn,161019,0.1548456493814759,0.28892838954925537,12
2024,apn,161563,0.19815377474646736,0.332256971548001,21
2024,apn,153678,1.2598032635141863,0.8030508890748024,25
2024,apn,160470,0.844114862938544,0.5059802500825179,19
2024,apn,157199,0.10701401243750613,0.24175382571087944,18
2024,apn,155564,0.4265557569521648,0.5036698775365949,34
2024,apn,158134,0.25368998730057984,0.3983752904459834,18
2024,apn,158008,0.3532441353304421,0.389234684035182,30
2024,apn,154467,0.3763822544888171,0.48225437477231026,16
2024,apn,157583,0.18398991556724317,0.3193738053087145,24
2024,apn,154882,0.3782064118882102,0.4688036488859277,19
2024,apn,154350,0.24921239986101032,0.35163228320223944,14
2024,apn,162242,0.11758712236813539,0.2322659396148961,29
2024,apn,159163,0.09932890852279444,0.2214243763850795,18
2024,apn,157400,0.5838225198725316,0.5851874732308917,18
2024,apn,158279,0.18661104790795513,0.3533318062191424,23
2024,apn,156189,0.3682458390171329,0.44225141517817973,30
2024,apn,159742,0.7916653835156466,0.7239651918411255,10
2024,apn,155654,0.13530197052612147,0.2574358256090255,21
2024,apn,161843,0.061478667515621054,0.18732444820925592,40
2024,apn,152901,0.268698965425934,0.37986886898676553,15
2024,apn,153215,0.5206972444382895,0.49370062643928186,14
2024,apn,154611,0.032849051936055834,0.13295111225710976,18
2024,apn,159758,0.5584665841823961,0.5667602750990126,18
2024,apn,160257,0.13144923781712112,0.24266806795545245,23
2024,apn,153950,0.3362918602001962,0.3975776179748423,17
2024,apn,159014,0.17772273589634133,0.3071894401853735,22
2024,apn,153058,0.05372070121423652,0.1864424670735995,18
2024,apn,157459,0.5095405932937291,0.41796491145277803,23
2024,apn,155637,0.6888672730885446,0.6228233623504639,25
2024,apn,158771,0.5336444575434143,0.5100538432598114,20
2024,apn,153672,0.25031357191000153,0.3330336297862232,20
2024,apn,157687,0.28494428938938654,0.3869195615544039,17
2024,apn,158223,0.37387457174581534,0.4035691155327691,27
2024,apn,156941,0.1566055719093937,0.31790006491873,18
2024,apn,153379,0.4231978807019914,0.4554127228135864,24
2024,apn,153572,0.05494301126897811,0.17707485533677614,26
2024,apn,156925,0.09179368643688374,0.21853016472111145,18
2024,apn,154461,0.20675952823463983,0.23304646114508312,15
2024,apn,155852,1.1253420376606906,0.7849771598974864,15
2024,apn,159170,0.7115616702249952,0.5192097704857588,16
2024,apn,154503,0.12159158502133778,0.27805723808705807,20
2024,apn,161018,0.0659488618627868,0.2402244291522286,11
2024,apn,157668,0.12229852743000853,0.2686744176727884,17
